Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Netrin mediated repulsion signals ,0.7155758798935374,2.3977604492623046,0.08828522920203735,0.09868342007408268,7,6,ILMN_2176502;ILMN_1778253;ILMN_1778236;ILMN_1665748;ILMN_1703826;ILMN_1712913,ILMN_2176502;ILMN_1778253;ILMN_1778236
Signaling by Receptor Tyrosine Kinases ,-0.3211315724912626,-10.499451858042091,0.0,0.09905564118922046,492,459,ILMN_1664630;ILMN_2412564;ILMN_2392803;ILMN_1777528;ILMN_1669718;ILMN_1741599;ILMN_2316878;ILMN_1728071;ILMN_1792672;ILMN_1651354;ILMN_2321064;ILMN_1749180;ILMN_1756779;ILMN_1656335;ILMN_2141157;ILMN_1763347;ILMN_1691526;ILMN_1652472;ILMN_1781987;ILMN_1689445;ILMN_1658472;ILMN_1775759;ILMN_1712687;ILMN_1787705;ILMN_1687896;ILMN_1715832;ILMN_2099783;ILMN_1714417;ILMN_2382906;ILMN_1659026;ILMN_1801105;ILMN_1668179;ILMN_2088172;ILMN_2359887;ILMN_1691364;ILMN_1765409;ILMN_1796642;ILMN_1721391;ILMN_1815313;ILMN_1808095;ILMN_1681591;ILMN_1789240;ILMN_1778237;ILMN_1733874;ILMN_1796316;ILMN_1778691;ILMN_1674250;ILMN_1676305;ILMN_1661554;ILMN_1773849;ILMN_1711516;ILMN_1691466;ILMN_1700380;ILMN_1695509;ILMN_2062271;ILMN_1705828;ILMN_1731589;ILMN_2373515;ILMN_2094587;ILMN_1742521;ILMN_1694240;ILMN_1803882;ILMN_1672331;ILMN_2398474;ILMN_1801923;ILMN_1794781;ILMN_1787815;ILMN_1656144;ILMN_1756126;ILMN_1810996;ILMN_1750373;ILMN_1657077;ILMN_1774733;ILMN_1748438;ILMN_1664122;ILMN_1770005;ILMN_1661888;ILMN_2055156;ILMN_1659801;ILMN_2366864;ILMN_2403730;ILMN_1722858;ILMN_2181968;ILMN_1675156;ILMN_1674236;ILMN_1723123;ILMN_2330966;ILMN_1688154;ILMN_1698001;ILMN_1740155;ILMN_1718832;ILMN_1708369;ILMN_1749327;ILMN_1697418;ILMN_1906482;ILMN_1717294;ILMN_1654289;ILMN_2109994;ILMN_1694486;ILMN_1717334;ILMN_1815306;ILMN_1692895;ILMN_2290068;ILMN_1781135;ILMN_2335704;ILMN_1712774;ILMN_2341595;ILMN_1686961;ILMN_1699727;ILMN_1745798;ILMN_1778253;ILMN_1785564;ILMN_1720988;ILMN_2325610;ILMN_1775822;ILMN_1804328;ILMN_1697309;ILMN_1666966;ILMN_2329958;ILMN_1790228;ILMN_1787190;ILMN_1698587;ILMN_1788062;ILMN_1682120;ILMN_1699598;ILMN_2075800;ILMN_1767365;ILMN_2047511;ILMN_1799889;ILMN_1765779;ILMN_2409451;ILMN_1701967;ILMN_1717902;ILMN_1712352;ILMN_1801814;ILMN_1778236;ILMN_1781290;ILMN_1778168;ILMN_1808768;ILMN_2038777;ILMN_1694385;ILMN_1756079;ILMN_1798582;ILMN_1743347;ILMN_2191428;ILMN_2400030;ILMN_2351309;ILMN_1808368;ILMN_2352401;ILMN_1653028;ILMN_1667893;ILMN_2415776;ILMN_1797310;ILMN_1809957;ILMN_1732300;ILMN_1892050;ILMN_1810554;ILMN_1701468;ILMN_1766176;ILMN_1797786;ILMN_1720542;ILMN_1663618;ILMN_1713823;ILMN_1675982;ILMN_1735180;ILMN_1804662;ILMN_1804663;ILMN_1845837;ILMN_1718946;ILMN_1685056;ILMN_2382758;ILMN_1812517;ILMN_2169439;ILMN_1682270;ILMN_2284647;ILMN_1681998;ILMN_1732452;ILMN_2104356;ILMN_2071937;ILMN_2251452;ILMN_1696488;ILMN_1705396;ILMN_1798046;ILMN_1772605;ILMN_1767135;ILMN_1735361;ILMN_1767816;ILMN_1743358;ILMN_2153061;ILMN_2101920;ILMN_1729117;ILMN_1711736;ILMN_1675984;ILMN_1653728;ILMN_2339655;ILMN_1744604;ILMN_1740871;ILMN_1740938;ILMN_1683023;ILMN_1661491;ILMN_1715994;ILMN_1796288;ILMN_1771523;ILMN_1785393;ILMN_1724946;ILMN_1729640;ILMN_1770307;ILMN_1732612;ILMN_1796673;ILMN_1699735;ILMN_2333319;ILMN_1774945;ILMN_1795865;ILMN_1760990;ILMN_1683178;ILMN_1797030;ILMN_1678535;ILMN_1781155;ILMN_2331501;ILMN_1723227;ILMN_2152387;ILMN_1690122;ILMN_1809193;ILMN_1666910;ILMN_1674785;ILMN_1784523;ILMN_1670037;ILMN_2095633;ILMN_1697694;ILMN_2355463;ILMN_1815500;ILMN_1745885;ILMN_1754121;ILMN_1800739;ILMN_1654541;ILMN_1695420;ILMN_2389995;ILMN_2279844;ILMN_1742432;ILMN_1723467;ILMN_2394287;ILMN_1788002;ILMN_1781207;ILMN_1811014;ILMN_2356632;ILMN_1654074;ILMN_2264981;ILMN_1810235;ILMN_1726273;ILMN_1703222;ILMN_2214790;ILMN_1669833;ILMN_1770412;ILMN_1793523;ILMN_1706505;ILMN_1708714;ILMN_1653278;ILMN_1801586;ILMN_1725808;ILMN_2131381;ILMN_1657128;ILMN_1666969;ILMN_2397602;ILMN_1670918;ILMN_1778308;ILMN_1677456;ILMN_1764605;ILMN_1802550;ILMN_1678842;ILMN_1665964;ILMN_1686116;ILMN_1701308;ILMN_1778143;ILMN_1745385;ILMN_2186369;ILMN_2110110;ILMN_1802963;ILMN_1660608;ILMN_1704089;ILMN_1785095;ILMN_1661346;ILMN_2176955;ILMN_1786195;ILMN_1731688;ILMN_1801845;ILMN_1690733;ILMN_1679798;ILMN_2339377;ILMN_1706677;ILMN_1725738;ILMN_1672596;ILMN_2348403;ILMN_1676358;ILMN_1744023;ILMN_1752283;ILMN_2159730;ILMN_2339779;ILMN_1667260;ILMN_1768595;ILMN_1773079;ILMN_1766363;ILMN_1788377;ILMN_1659099;ILMN_1716563;ILMN_1760909;ILMN_2357134;ILMN_1689057;ILMN_1703140;ILMN_1763344;ILMN_2413964;ILMN_1770905;ILMN_1772981;ILMN_1699798;ILMN_1717799;ILMN_2311456;ILMN_1748616;ILMN_1724994;ILMN_1655577;ILMN_1697176;ILMN_1810467;ILMN_1712659;ILMN_1908923;ILMN_1755364;ILMN_2081070;ILMN_1769031;ILMN_1802633;ILMN_2390427;ILMN_1726565;ILMN_1782581;ILMN_1711579;ILMN_1737576;ILMN_1785404;ILMN_1657248;ILMN_1656338;ILMN_1751276;ILMN_1748661;ILMN_1810962;ILMN_1782977;ILMN_1779841;ILMN_1795826;ILMN_1763198;ILMN_1680928;ILMN_1778242;ILMN_1805175;ILMN_2307861;ILMN_2319000;ILMN_1804277;ILMN_1808391;ILMN_1704961;ILMN_1707342;ILMN_1809364;ILMN_1795442;ILMN_1804854;ILMN_1902594;ILMN_1769412;ILMN_2048326;ILMN_1781390;ILMN_2410713;ILMN_1701877;ILMN_1657968;ILMN_1773567;ILMN_1805665;ILMN_2359789;ILMN_1665357;ILMN_1734667;ILMN_1699856;ILMN_1803779;ILMN_1770772;ILMN_1686405;ILMN_1808501;ILMN_1761945;ILMN_1757350;ILMN_1662731;ILMN_2409754;ILMN_1789505;ILMN_1667306;ILMN_2398261;ILMN_1784320;ILMN_1736103;ILMN_1685122;ILMN_1764500;ILMN_1732151;ILMN_1753547;ILMN_1803302;ILMN_2386982;ILMN_1706519;ILMN_1775224;ILMN_1809928;ILMN_2340919;ILMN_1752579;ILMN_1797522;ILMN_1812073;ILMN_1806294;ILMN_1715175;ILMN_1809813;ILMN_1696806;ILMN_1693650;ILMN_1723847;ILMN_2352077;ILMN_1782385;ILMN_1716370;ILMN_2091412;ILMN_1791232;ILMN_1709479;ILMN_1779185;ILMN_1684051;ILMN_1771800;ILMN_1699574;ILMN_2121408;ILMN_1685982;ILMN_1742534;ILMN_1716608;ILMN_1737252;ILMN_1657515;ILMN_1668369;ILMN_1696521;ILMN_1796734;ILMN_1738742;ILMN_1701204;ILMN_1707464;ILMN_1718129;ILMN_1752968;ILMN_1805200;ILMN_1759232;ILMN_2337880;ILMN_2056087;ILMN_1803825;ILMN_1839051;ILMN_2105919;ILMN_2083469;ILMN_1815679;ILMN_1810797;ILMN_1742544;ILMN_1715789;ILMN_1837429;ILMN_1687583;ILMN_1677466;ILMN_1815057;ILMN_2357855;ILMN_1696434;ILMN_2086470;ILMN_1803094;ILMN_1684034;ILMN_1699867;ILMN_1756541;ILMN_1665792;ILMN_1737208;ILMN_1736078;ILMN_1702501;ILMN_1707612;ILMN_1688892;ILMN_1767934;ILMN_1719236;ILMN_1688642;ILMN_2339266;ILMN_1715684;ILMN_1790160;ILMN_2089329;ILMN_1651610,ILMN_1657248;ILMN_1656338;ILMN_1751276;ILMN_1748661;ILMN_1810962;ILMN_1782977;ILMN_1779841;ILMN_1795826;ILMN_1763198;ILMN_1680928;ILMN_1778242;ILMN_1805175;ILMN_2307861;ILMN_2319000;ILMN_1804277;ILMN_1808391;ILMN_1704961;ILMN_1707342;ILMN_1809364;ILMN_1795442;ILMN_1804854;ILMN_1902594;ILMN_1769412;ILMN_2048326;ILMN_1781390;ILMN_2410713;ILMN_1701877;ILMN_1657968;ILMN_1773567;ILMN_1805665;ILMN_2359789;ILMN_1665357;ILMN_1734667;ILMN_1699856;ILMN_1803779;ILMN_1770772;ILMN_1686405;ILMN_1808501;ILMN_1761945;ILMN_1757350;ILMN_1662731;ILMN_2409754;ILMN_1789505;ILMN_1667306;ILMN_2398261;ILMN_1784320;ILMN_1736103;ILMN_1685122;ILMN_1764500;ILMN_1732151;ILMN_1753547;ILMN_1803302;ILMN_2386982;ILMN_1706519;ILMN_1775224;ILMN_1809928;ILMN_2340919;ILMN_1752579;ILMN_1797522;ILMN_1812073;ILMN_1806294;ILMN_1715175;ILMN_1809813;ILMN_1696806;ILMN_1693650;ILMN_1723847;ILMN_2352077;ILMN_1782385;ILMN_1716370;ILMN_2091412;ILMN_1791232;ILMN_1709479;ILMN_1779185;ILMN_1684051;ILMN_1771800;ILMN_1699574;ILMN_2121408;ILMN_1685982;ILMN_1742534;ILMN_1716608;ILMN_1737252;ILMN_1657515;ILMN_1668369;ILMN_1696521;ILMN_1796734;ILMN_1738742;ILMN_1701204;ILMN_1707464;ILMN_1718129;ILMN_1752968;ILMN_1805200;ILMN_1759232;ILMN_2337880;ILMN_2056087;ILMN_1803825;ILMN_1839051;ILMN_2105919;ILMN_2083469;ILMN_1815679;ILMN_1810797;ILMN_1742544;ILMN_1715789;ILMN_1837429;ILMN_1687583;ILMN_1677466;ILMN_1815057;ILMN_2357855;ILMN_1696434;ILMN_2086470;ILMN_1803094;ILMN_1684034;ILMN_1699867;ILMN_1756541;ILMN_1665792;ILMN_1737208;ILMN_1736078;ILMN_1702501;ILMN_1707612;ILMN_1688892;ILMN_1767934;ILMN_1719236;ILMN_1688642;ILMN_2339266;ILMN_1715684;ILMN_1790160;ILMN_2089329;ILMN_1651610
Plasma lipoprotein remodeling ,-0.5521697184105173,-5.133468426444815,0.0,0.10020183568638795,31,31,ILMN_1802923;ILMN_1790228;ILMN_1772789;ILMN_1688543;ILMN_2329927;ILMN_1690884;ILMN_1722070;ILMN_1740938;ILMN_1681882;ILMN_1668249;ILMN_2260643;ILMN_1675706;ILMN_2143220;ILMN_1779524;ILMN_1754055;ILMN_1802550;ILMN_1809311;ILMN_2386444;ILMN_1764714;ILMN_1812700;ILMN_1716056;ILMN_1664024;ILMN_1689037;ILMN_1779597;ILMN_1786444;ILMN_1651719;ILMN_1773389;ILMN_1815102;ILMN_1782939;ILMN_1767934;ILMN_1726210,ILMN_1779597;ILMN_1786444;ILMN_1651719;ILMN_1773389;ILMN_1815102;ILMN_1782939;ILMN_1767934;ILMN_1726210
Lipophagy ,0.6431181483978922,2.3936850072395335,0.1335676625659051,0.10057843206967393,8,8,ILMN_1751984;ILMN_1668778;ILMN_1786021;ILMN_1797531;ILMN_1801077;ILMN_2413084;ILMN_1716754;ILMN_1793522,ILMN_1751984;ILMN_1668778;ILMN_1786021;ILMN_1797531;ILMN_1801077
Sema4D induced cell migration and growth-cone collapse ,-0.662841765711592,-5.117616133013594,0.0,0.10104162175361958,20,19,ILMN_1804461;ILMN_1717902;ILMN_1808768;ILMN_2326071;ILMN_1698649;ILMN_1656546;ILMN_1733221;ILMN_1651838;ILMN_1654016;ILMN_1802205;ILMN_2270443;ILMN_1673305;ILMN_1659099;ILMN_1742330;ILMN_1815154;ILMN_2087702;ILMN_1810712;ILMN_1675062;ILMN_2368834,ILMN_1742330;ILMN_1815154;ILMN_2087702;ILMN_1810712;ILMN_1675062;ILMN_2368834
Methylation ,0.623327944682231,2.3915921934411526,0.05492730210016155,0.10115498934013469,13,12,ILMN_1701077;ILMN_1771732;ILMN_1670801;ILMN_1690802;ILMN_1808196;ILMN_2377977;ILMN_1767657;ILMN_1740185;ILMN_1737298;ILMN_1657862;ILMN_1810941;ILMN_1715508,ILMN_1701077;ILMN_1771732;ILMN_1670801;ILMN_1690802;ILMN_1808196;ILMN_2377977;ILMN_1767657
Ubiquinol biosynthesis ,0.7298640097388625,2.3917502064287803,0.04333868378812199,0.10131545187022069,7,7,ILMN_1756572;ILMN_2080611;ILMN_1801378;ILMN_1689070;ILMN_1770936;ILMN_1671356;ILMN_1662331,ILMN_1756572;ILMN_2080611;ILMN_1801378;ILMN_1689070;ILMN_1770936
Threonine catabolism ,0.8290983606558162,2.3888140060882654,0.07950530035335689,0.10189946066696051,3,3,ILMN_1807633;ILMN_1811114;ILMN_1750674,ILMN_1807633;ILMN_1811114;ILMN_1750674
Purine ribonucleoside monophosphate biosynthesis ,0.6784819500741771,2.3895370607987103,0.032507739938080496,0.10197955593358755,12,11,ILMN_1771734;ILMN_1679476;ILMN_1674302;ILMN_1755862;ILMN_2286106;ILMN_1673991;ILMN_2388363;ILMN_1790757;ILMN_1720235;ILMN_1705737;ILMN_1752199,ILMN_1771734;ILMN_1679476;ILMN_1674302;ILMN_1755862;ILMN_2286106;ILMN_1673991
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects ,0.8910678059873678,2.388916299273451,0.07918968692449356,0.10207220646500055,2,2,ILMN_1717714;ILMN_1689001,ILMN_1717714;ILMN_1689001
Neuronal System ,-0.277833603600427,-9.458415169281217,0.007194244604316547,0.10298295735971819,437,399,ILMN_1721868;ILMN_1728071;ILMN_1697817;ILMN_1789642;ILMN_1809417;ILMN_1775759;ILMN_1742167;ILMN_1696003;ILMN_1652003;ILMN_2148819;ILMN_1798700;ILMN_1655935;ILMN_1787256;ILMN_1751984;ILMN_1811515;ILMN_1762210;ILMN_1794780;ILMN_1701854;ILMN_1691855;ILMN_1660718;ILMN_1694810;ILMN_2203299;ILMN_1680687;ILMN_1654422;ILMN_1861270;ILMN_1681888;ILMN_1780769;ILMN_1654773;ILMN_1758924;ILMN_1671237;ILMN_1733155;ILMN_2376289;ILMN_1684945;ILMN_1707710;ILMN_1800164;ILMN_1804357;ILMN_2195482;ILMN_1811579;ILMN_1714041;ILMN_1670117;ILMN_1708508;ILMN_1678841;ILMN_1783837;ILMN_1743021;ILMN_1728496;ILMN_2128162;ILMN_1658928;ILMN_1668778;ILMN_1815306;ILMN_1677439;ILMN_1668236;ILMN_1728501;ILMN_1769492;ILMN_1744191;ILMN_1660372;ILMN_1805376;ILMN_1653496;ILMN_1703346;ILMN_1701958;ILMN_1677815;ILMN_1813197;ILMN_1786834;ILMN_1685472;ILMN_1778253;ILMN_1791726;ILMN_2215730;ILMN_1702149;ILMN_1671392;ILMN_1690818;ILMN_2185339;ILMN_1756578;ILMN_2038775;ILMN_1687404;ILMN_1727080;ILMN_2175112;ILMN_1699598;ILMN_1705253;ILMN_1768758;ILMN_2178994;ILMN_2106874;ILMN_1658917;ILMN_1753975;ILMN_1730256;ILMN_1779386;ILMN_1812859;ILMN_2179029;ILMN_1786021;ILMN_2357944;ILMN_1797531;ILMN_1747613;ILMN_1742073;ILMN_1766103;ILMN_2091100;ILMN_1659352;ILMN_1808368;ILMN_1687219;ILMN_1669747;ILMN_1809957;ILMN_1790810;ILMN_1784633;ILMN_2371079;ILMN_1728301;ILMN_1784300;ILMN_1810554;ILMN_1712348;ILMN_1808272;ILMN_1670385;ILMN_2240923;ILMN_1669631;ILMN_1739275;ILMN_2182656;ILMN_1768511;ILMN_2227790;ILMN_1753377;ILMN_2382758;ILMN_1804568;ILMN_1681998;ILMN_1697512;ILMN_1806147;ILMN_2210199;ILMN_2251452;ILMN_2354287;ILMN_1768483;ILMN_1798046;ILMN_1736045;ILMN_1700759;ILMN_2340815;ILMN_2409520;ILMN_1800262;ILMN_1760160;ILMN_1699057;ILMN_1807968;ILMN_1793659;ILMN_1659086;ILMN_1712197;ILMN_2372398;ILMN_2413084;ILMN_1675984;ILMN_1653728;ILMN_1788663;ILMN_1673769;ILMN_1671626;ILMN_1758400;ILMN_1663096;ILMN_1771523;ILMN_1788786;ILMN_1693827;ILMN_1904931;ILMN_2323427;ILMN_1748755;ILMN_1801608;ILMN_2137312;ILMN_2380779;ILMN_1677635;ILMN_1686791;ILMN_1745151;ILMN_1671542;ILMN_1803748;ILMN_1778277;ILMN_1684850;ILMN_2177928;ILMN_1810691;ILMN_1715551;ILMN_1729857;ILMN_1700949;ILMN_1686884;ILMN_1736303;ILMN_1708432;ILMN_1661439;ILMN_1698849;ILMN_1798577;ILMN_1696189;ILMN_1676870;ILMN_1651900;ILMN_1801408;ILMN_1699854;ILMN_1710280;ILMN_1659150;ILMN_2096623;ILMN_1664047;ILMN_1764797;ILMN_1779370;ILMN_1790885;ILMN_1715742;ILMN_1727438;ILMN_1712784;ILMN_1814856;ILMN_1756694;ILMN_1716754;ILMN_1767413;ILMN_1749996;ILMN_2359601;ILMN_2215640;ILMN_1683694;ILMN_1869243;ILMN_2299862;ILMN_1723626;ILMN_2199768;ILMN_1654287;ILMN_2304577;ILMN_1674488;ILMN_1782043;ILMN_2342762;ILMN_1795170;ILMN_1700657;ILMN_1800179;ILMN_1770857;ILMN_1691849;ILMN_2311674;ILMN_1676624;ILMN_1683415;ILMN_2322100;ILMN_1860487;ILMN_1681916;ILMN_1755531;ILMN_1682459;ILMN_2067596;ILMN_1810657;ILMN_2363065;ILMN_1659678;ILMN_1674390;ILMN_1712396;ILMN_1770014;ILMN_1767168;ILMN_2109197;ILMN_1815610;ILMN_1806293;ILMN_1740655;ILMN_1793523;ILMN_2277077;ILMN_1704629;ILMN_2338809;ILMN_2377957;ILMN_1666445;ILMN_2333219;ILMN_1711049;ILMN_1693269;ILMN_1725808;ILMN_1754440;ILMN_1661355;ILMN_1736218;ILMN_1810941;ILMN_1684534;ILMN_1708588;ILMN_1789040;ILMN_1785380;ILMN_2304289;ILMN_1814208;ILMN_1747754;ILMN_1792125;ILMN_1660608;ILMN_1755369;ILMN_2074773;ILMN_1786195;ILMN_1856009;ILMN_1685164;ILMN_2103919;ILMN_2396697;ILMN_1670547;ILMN_1663444;ILMN_1706677;ILMN_1740555;ILMN_1799073;ILMN_1687023;ILMN_1735062;ILMN_1739812;ILMN_1715088;ILMN_1724066;ILMN_2305843;ILMN_2115336;ILMN_1664919;ILMN_1838187;ILMN_1794200;ILMN_2380938;ILMN_1706176;ILMN_1669446;ILMN_1760320;ILMN_1668924;ILMN_2140990;ILMN_2159730;ILMN_1810593;ILMN_1667260;ILMN_1793522;ILMN_1768595;ILMN_1727850;ILMN_2297196;ILMN_2154157;ILMN_2043306;ILMN_1803318;ILMN_1716563;ILMN_1718863;ILMN_1792186;ILMN_2406106;ILMN_1666656;ILMN_1657440;ILMN_1811380;ILMN_1731958;ILMN_2396903;ILMN_1794282;ILMN_2413964;ILMN_2093203;ILMN_1651799;ILMN_2129545;ILMN_2180171;ILMN_1754842;ILMN_1775762;ILMN_1699798;ILMN_1679595;ILMN_2321301;ILMN_2171471;ILMN_1762410;ILMN_1788789;ILMN_1688614;ILMN_1760431;ILMN_1726222;ILMN_1908923;ILMN_2412281;ILMN_1801703;ILMN_1802633;ILMN_2070003;ILMN_1761903;ILMN_2200210;ILMN_1798081;ILMN_1745529;ILMN_2237601;ILMN_1748245;ILMN_1709937;ILMN_1656338;ILMN_2391512;ILMN_1679482;ILMN_1790508;ILMN_1713491;ILMN_2366473;ILMN_1671486;ILMN_1778242;ILMN_2176592;ILMN_1729963;ILMN_1754076;ILMN_2395375;ILMN_1673152;ILMN_1769911;ILMN_1793859;ILMN_1773114;ILMN_1705686;ILMN_1704063;ILMN_1895745;ILMN_1769810;ILMN_2359789;ILMN_1652464;ILMN_2315208;ILMN_1803779;ILMN_1708159;ILMN_1780334;ILMN_1686610;ILMN_2188722;ILMN_1736969;ILMN_1806320;ILMN_1711092;ILMN_1767129;ILMN_1668586;ILMN_1775348;ILMN_1666625;ILMN_1727466;ILMN_1673380;ILMN_1807925;ILMN_2310814;ILMN_1746027;ILMN_1770629;ILMN_1872462;ILMN_1806294;ILMN_1805448;ILMN_1717702;ILMN_1702636;ILMN_2160428;ILMN_1771800;ILMN_1675656;ILMN_1759700;ILMN_2110751;ILMN_1737252;ILMN_1742044;ILMN_1735779;ILMN_1764158;ILMN_1676893;ILMN_1783889;ILMN_1837429;ILMN_2317580;ILMN_1676215;ILMN_2059535;ILMN_1788538;ILMN_1702501;ILMN_1663640;ILMN_1782419;ILMN_1680874;ILMN_2148944;ILMN_1728107;ILMN_1781060;ILMN_1809291;ILMN_1738684;ILMN_1652065,ILMN_2237601;ILMN_1748245;ILMN_1709937;ILMN_1656338;ILMN_2391512;ILMN_1679482;ILMN_1790508;ILMN_1713491;ILMN_2366473;ILMN_1671486;ILMN_1778242;ILMN_2176592;ILMN_1729963;ILMN_1754076;ILMN_2395375;ILMN_1673152;ILMN_1769911;ILMN_1793859;ILMN_1773114;ILMN_1705686;ILMN_1704063;ILMN_1895745;ILMN_1769810;ILMN_2359789;ILMN_1652464;ILMN_2315208;ILMN_1803779;ILMN_1708159;ILMN_1780334;ILMN_1686610;ILMN_2188722;ILMN_1736969;ILMN_1806320;ILMN_1711092;ILMN_1767129;ILMN_1668586;ILMN_1775348;ILMN_1666625;ILMN_1727466;ILMN_1673380;ILMN_1807925;ILMN_2310814;ILMN_1746027;ILMN_1770629;ILMN_1872462;ILMN_1806294;ILMN_1805448;ILMN_1717702;ILMN_1702636;ILMN_2160428;ILMN_1771800;ILMN_1675656;ILMN_1759700;ILMN_2110751;ILMN_1737252;ILMN_1742044;ILMN_1735779;ILMN_1764158;ILMN_1676893;ILMN_1783889;ILMN_1837429;ILMN_2317580;ILMN_1676215;ILMN_2059535;ILMN_1788538;ILMN_1702501;ILMN_1663640;ILMN_1782419;ILMN_1680874;ILMN_2148944;ILMN_1728107;ILMN_1781060;ILMN_1809291;ILMN_1738684;ILMN_1652065
Ion homeostasis ,-0.5004775169086136,-5.05925631749088,0.005797101449275362,0.10304277110547863,53,51,ILMN_1699520;ILMN_1655884;ILMN_1730811;ILMN_1786118;ILMN_1724148;ILMN_1781045;ILMN_1778595;ILMN_1689098;ILMN_2310909;ILMN_2352934;ILMN_1760798;ILMN_1699057;ILMN_1682054;ILMN_2381938;ILMN_1803030;ILMN_2064694;ILMN_1689828;ILMN_1815500;ILMN_2359601;ILMN_1696132;ILMN_1813949;ILMN_1693674;ILMN_1813399;ILMN_1683415;ILMN_1709541;ILMN_1770412;ILMN_1698846;ILMN_1666445;ILMN_1791580;ILMN_2415073;ILMN_1725597;ILMN_1786195;ILMN_1741115;ILMN_1747271;ILMN_2303955;ILMN_2407824;ILMN_2411781;ILMN_2367753;ILMN_2366473;ILMN_1778242;ILMN_1712023;ILMN_2315208;ILMN_1795754;ILMN_1789505;ILMN_1736103;ILMN_1674380;ILMN_1731783;ILMN_1722329;ILMN_1796455;ILMN_1768812;ILMN_2345292,ILMN_2411781;ILMN_2367753;ILMN_2366473;ILMN_1778242;ILMN_1712023;ILMN_2315208;ILMN_1795754;ILMN_1789505;ILMN_1736103;ILMN_1674380;ILMN_1731783;ILMN_1722329;ILMN_1796455;ILMN_1768812;ILMN_2345292
Repression of WNT target genes ,-0.7918024544776947,-5.080887730337059,0.0,0.10308365777434635,13,12,ILMN_1679185;ILMN_1727458;ILMN_2379734;ILMN_1691294;ILMN_1751572;ILMN_1733841;ILMN_2367141;ILMN_2333107;ILMN_1680618;ILMN_1724480;ILMN_2103761;ILMN_1672486,ILMN_1751572;ILMN_1733841;ILMN_2367141;ILMN_2333107;ILMN_1680618;ILMN_1724480;ILMN_2103761;ILMN_1672486
RA biosynthesis pathway ,-0.6862720412140453,-5.094553075059249,0.0026455026455026454,0.10308563229228022,31,20,ILMN_1810000;ILMN_2222984;ILMN_2128741;ILMN_1714335;ILMN_2365176;ILMN_1702769;ILMN_1733998;ILMN_1710064;ILMN_1762666;ILMN_1660723;ILMN_2136010;ILMN_1788131;ILMN_2096372;ILMN_1773395;ILMN_1687757;ILMN_2383707;ILMN_1752478;ILMN_2139970;ILMN_1764309;ILMN_1740717,ILMN_2096372;ILMN_1773395;ILMN_1687757;ILMN_2383707;ILMN_1752478;ILMN_2139970;ILMN_1764309;ILMN_1740717
Signaling by BMP ,-0.5875328495053268,-5.05061969804975,0.0028011204481792717,0.10328464419860416,28,27,ILMN_2203896;ILMN_1888359;ILMN_2320853;ILMN_1787988;ILMN_1741477;ILMN_1670540;ILMN_1760363;ILMN_1779492;ILMN_1675429;ILMN_1710598;ILMN_1791688;ILMN_2115143;ILMN_1736412;ILMN_1871124;ILMN_1668983;ILMN_1789095;ILMN_1652287;ILMN_1674551;ILMN_2095577;ILMN_1767068;ILMN_1722718;ILMN_2184231;ILMN_1754220;ILMN_2201678;ILMN_1815385;ILMN_1678816;ILMN_1807493,ILMN_1736412;ILMN_1871124;ILMN_1668983;ILMN_1789095;ILMN_1652287;ILMN_1674551;ILMN_2095577;ILMN_1767068;ILMN_1722718;ILMN_2184231;ILMN_1754220;ILMN_2201678;ILMN_1815385;ILMN_1678816;ILMN_1807493
Regulation of Complement cascade ,-0.507009095774506,-5.061516748958389,0.002777777777777778,0.103707493676288,152,55,ILMN_1689836;ILMN_1787529;ILMN_1710740;ILMN_1737918;ILMN_1785902;ILMN_1722948;ILMN_1796409;ILMN_1737242;ILMN_1781013;ILMN_1800540;ILMN_1710606;ILMN_2307740;ILMN_1655940;ILMN_1667058;ILMN_1691127;ILMN_1907649;ILMN_1821486;ILMN_1774287;ILMN_1731293;ILMN_1711611;ILMN_1767831;ILMN_1815652;ILMN_1798530;ILMN_1799110;ILMN_2071598;ILMN_1808674;ILMN_2045453;ILMN_1754137;ILMN_1804601;ILMN_2347789;ILMN_1656242;ILMN_1789003;ILMN_1684724;ILMN_1746819;ILMN_1873838;ILMN_1658121;ILMN_1782704;ILMN_1718248;ILMN_1665855;ILMN_1813695;ILMN_1743797;ILMN_1688242;ILMN_1680274;ILMN_1689953;ILMN_1762260;ILMN_1706635;ILMN_1674228;ILMN_1810752;ILMN_1652199;ILMN_1727815;ILMN_1781626;ILMN_1687848;ILMN_1724789;ILMN_1670305;ILMN_1671928,ILMN_1665855;ILMN_1813695;ILMN_1743797;ILMN_1688242;ILMN_1680274;ILMN_1689953;ILMN_1762260;ILMN_1706635;ILMN_1674228;ILMN_1810752;ILMN_1652199;ILMN_1727815;ILMN_1781626;ILMN_1687848;ILMN_1724789;ILMN_1670305;ILMN_1671928
